    0.189509127736091609E+01    0.760568928718566895E+03   -0.302234530448913574E+01   -0.200648690655138642E+09   -0.697375511231548995E+01    1
    0.190153451561927800E+01    0.658314490318298340E+03   -0.305918043851852417E+01   -0.200549370135371685E+09   -0.697475511231553025E+01    1
    0.185366721749305730E+01    0.143710256218910217E+04   -0.103935807943344116E+01   -0.200275329633622497E+09   -0.697575511231552614E+01    1
    0.189129036664962769E+01    0.736473357677459717E+03   -0.278158301115036011E+01   -0.198430151458357453E+09   -0.697675511231550338E+01    1
    0.187382315993309012E+01    0.179106785655021667E+04   -0.109828583002090454E+02   -0.198399132150483847E+09   -0.697775511231553747E+01    1
    0.188833605051040654E+01    0.127694966793060303E+04   -0.116167162060737610E+02   -0.198175475256927490E+09   -0.697875511231551471E+01    1
    0.186679647564887996E+01    0.199165716767311096E+04   -0.846161562204360962E+01   -0.197809264065089613E+09   -0.697975511231548751E+01    1
    0.188008907437324524E+01    0.147145768404006958E+04   -0.733768671751022339E+01   -0.196907347264344990E+09   -0.698075511231549406E+01    1
    0.187640104293823251E+01    0.149888846278190613E+04   -0.662583845853805542E+01   -0.195904085072888434E+09   -0.698175511231549972E+01    1
    0.188159024715423584E+01    0.122259333133697510E+04   -0.627557849884033203E+01   -0.194429794208032131E+09   -0.698275511231551516E+01    1
    0.178821395635604863E+01    0.194946179986000061E+04   -0.282947242259979248E+01   -0.194266948901383281E+09   -0.698375511231553414E+01    1
    0.189913203120231633E+01    0.589176845550537109E+03   -0.107614252567291260E+02   -0.192402795822546452E+09   -0.698475511231553270E+01    1
    0.187914419174194336E+01    0.738057619333267212E+03   -0.310892993211746216E+01   -0.190275875902842581E+09   -0.698575511231552948E+01    1
    0.179655790328979492E+01    0.162388533949851990E+04   -0.182316404581069946E+01   -0.189009438983637333E+09   -0.698675511231552360E+01    1
    0.188819490075111385E+01    0.467439687252044678E+03   -0.393356788158416748E+01   -0.185945035033138543E+09   -0.698775511231549373E+01    1
    0.177075982093811035E+01    0.188594400286674500E+04   -0.230049377679824829E+01   -0.185478173638891608E+09   -0.698875511231551716E+01    1
    0.187394596934318547E+01    0.917824757099151611E+03   -0.603004634380340576E+01   -0.184795092166040421E+09   -0.698975511231552993E+01    1
    0.185513363480567928E+01    0.155845730900764465E+04   -0.718939024209976196E+01   -0.184049033996136934E+09   -0.699075511231550273E+01    1
    0.184893723130226140E+01    0.169463784694671631E+04   -0.716844481229782104E+01   -0.182700223081246018E+09   -0.699175511231550484E+01    1
    0.188216974139213566E+01    0.474426853656768799E+03   -0.777106028795242310E+01   -0.181247622240972996E+09   -0.699275511231551850E+01    1
    0.186648590564727779E+01    0.913031947612762451E+03   -0.567621046304702759E+01   -0.181007350868285060E+09   -0.699375511231549929E+01    1
    0.186829389929771428E+01    0.549671024084091187E+03   -0.248044574260711670E+01   -0.179634637807430923E+09   -0.699475511231549785E+01    1
    0.186870164275169381E+01    0.687014704942703247E+03   -0.488021463155746460E+01   -0.178801672108102471E+09   -0.699575511231553371E+01    1
    0.183683533668518062E+01    0.173643641471862793E+04   -0.697612988948822021E+01   -0.176789088502907008E+09   -0.699675511231554026E+01    1
    0.182903389930725102E+01    0.980251657962799072E+03   -0.270126312971115112E+01   -0.173567808706166267E+09   -0.699775511231553793E+01    1
    0.184530979394912720E+01    0.122937926054000854E+04   -0.939491987228393555E+01   -0.173313146251521796E+09   -0.699875511231551695E+01    1
    0.182567629814147958E+01    0.184756403565406799E+04   -0.718195974826812744E+01   -0.172467676390386671E+09   -0.699975511231549596E+01    1
    0.186664103865623465E+01    0.382315844297409058E+03   -0.770402848720550537E+01   -0.171614932247597843E+09   -0.700075511231552117E+01    1
    0.186491390466690055E+01    0.314198368787765503E+03   -0.151752376556396484E+01   -0.171328242120136321E+09   -0.700175511231554282E+01    1
    0.186647354364395146E+01    0.366427731513977051E+03   -0.109880799055099487E+02   -0.171274474973084033E+09   -0.700275511231553516E+01    1
    0.186400671601295476E+01    0.317343789339065552E+03   -0.174544382095336914E+01   -0.171170955479125053E+09   -0.700375511231549996E+01    1
    0.181531663537025456E+01    0.184357202053070068E+04   -0.636665761470794678E+01   -0.168198844175200939E+09   -0.700475511231551984E+01    1
    0.185368961095809937E+01    0.459246516227722168E+03   -0.970241105556488037E+01   -0.166109479097208232E+09   -0.700575511231551840E+01    1
    0.183423465490341187E+01    0.111078326702117920E+04   -0.109692935347557068E+02   -0.165766456768591672E+09   -0.700675511231550097E+01    1
    0.182245224714279175E+01    0.111342914104461670E+04   -0.452844732999801636E+01   -0.164738507592101246E+09   -0.700775511231549419E+01    1
    0.183715583682060246E+01    0.545326793193817139E+03   -0.277311396598815918E+01   -0.162750875579886585E+09   -0.700875511231548121E+01    1
    0.184096840023994446E+01    0.634897917509078979E+03   -0.901970320940017700E+01   -0.162256801705970347E+09   -0.700975511231552773E+01    1
    0.181532312035560617E+01    0.153101274967193604E+04   -0.764943045377731323E+01   -0.161981246535672069E+09   -0.701075511231552895E+01    1
    0.183204901218414307E+01    0.916113126277923584E+03   -0.965442460775375366E+01   -0.161878234165049225E+09   -0.701175511231552218E+01    1
    0.177392601370811454E+01    0.135456085801124573E+04   -0.154183334112167358E+01   -0.161533596701788843E+09   -0.701275511231549853E+01    1
    0.180005351305007943E+01    0.912258207798004150E+03   -0.184251427650451660E+01   -0.158145190775408566E+09   -0.701375511231546067E+01    1
    0.180394176840782161E+01    0.145362133979797363E+04   -0.568256503343582153E+01   -0.157751701365993917E+09   -0.701475511231549120E+01    1
    0.183402004241943350E+01    0.427954334020614624E+03   -0.118478391170501709E+02   -0.155924006945486128E+09   -0.701575511231549598E+01    1
    0.171687324047088619E+01    0.192625294923782349E+04   -0.237324875593185425E+01   -0.155130588593167245E+09   -0.701675511231551852E+01    1
    0.181743398308753967E+01    0.702747076749801636E+03   -0.113274442553520203E+02   -0.151641431823146790E+09   -0.701775511231554905E+01    1
    0.179661951065063485E+01    0.144072979688644409E+04   -0.115410475134849548E+02   -0.151277830125196218E+09   -0.701875511231552718E+01    1
    0.179163113832473764E+01    0.130512358546257019E+04   -0.526625281572341919E+01   -0.150368729532021075E+09   -0.701975511231552307E+01    1
    0.176550536155700688E+01    0.121974307894706726E+04   -0.264424508810043335E+01   -0.150250383418054402E+09   -0.702075511231549143E+01    1
    0.179991043806076045E+01    0.112716910243034363E+04   -0.587562280893325806E+01   -0.150068203328865170E+09   -0.702175511231545713E+01    1
    0.180514280796051030E+01    0.635854148864746094E+03   -0.280980157852172852E+01   -0.149376313216778040E+09   -0.702275511231550986E+01    1
    0.179667078256607060E+01    0.128108404874801636E+04   -0.115776230096817017E+02   -0.149294689425317168E+09   -0.702375511231555993E+01    1
    0.179273692965507503E+01    0.112170246243476868E+04   -0.551093065738677979E+01   -0.147143641805127561E+09   -0.702475511231551941E+01    1
    0.181358585357666025E+01    0.457005953788757324E+03   -0.109230701327323914E+02   -0.146639062982145309E+09   -0.702575511231549044E+01    1
    0.180919065475463858E+01    0.565217357873916626E+03   -0.119815873503684998E+02   -0.146008219825278819E+09   -0.702675511231551386E+01    1
    0.171127629280090332E+01    0.176408910155296326E+04   -0.172349393367767334E+01   -0.146007122177521110E+09   -0.702775511231550709E+01    1
    0.181080531477928153E+01    0.372989827394485474E+03   -0.104208512306213379E+02   -0.144319428464847565E+09   -0.702875511231551275E+01    1
    0.172328040599823007E+01    0.195600565671920776E+04   -0.390029424428939819E+01   -0.143087683975121796E+09   -0.702975511231550776E+01    1
    0.175782531499862671E+01    0.124599480628967285E+04   -0.334378153085708618E+01   -0.142843821511119366E+09   -0.703075511231546724E+01    1
    0.178331840038299561E+01    0.932138639688491821E+03   -0.415788906812667847E+01   -0.142624004216545731E+09   -0.703175511231548889E+01    1
    0.177089833617210379E+01    0.167734583616256714E+04   -0.988447290658950806E+01   -0.141744505869480342E+09   -0.703275511231553985E+01    1
    0.176598697304725638E+01    0.170123125314712524E+04   -0.116012244820594788E+02   -0.139706795648401558E+09   -0.703375511231551886E+01    1
    0.177381384372711182E+01    0.121790904402732849E+04   -0.654549038410186768E+01   -0.138305805977121890E+09   -0.703475511231550765E+01    1
    0.177681740522384635E+01    0.656036132574081421E+03   -0.160437655448913574E+01   -0.137888687895102322E+09   -0.703575511231551776E+01    1
    0.177158422470092769E+01    0.122247579097747803E+04   -0.968829357624053955E+01   -0.136836400251710117E+09   -0.703675511231548700E+01    1
    0.177317274212837228E+01    0.115165630578994751E+04   -0.865333521366119385E+01   -0.136746712462005854E+09   -0.703775511231547224E+01    1
    0.177945132255554195E+01    0.910734033584594727E+03   -0.103366079330444336E+02   -0.136740628179879814E+09   -0.703875511231545570E+01    1
    0.175283836126327519E+01    0.194139093160629272E+04   -0.876024633646011353E+01   -0.136597501698391855E+09   -0.703975511231547202E+01    1
    0.175186905860900888E+01    0.193797101378440857E+04   -0.846340489387512207E+01   -0.136123466190211535E+09   -0.704075511231547946E+01    1
    0.176632925868034363E+01    0.135255497097969055E+04   -0.774384683370590210E+01   -0.136016449101678729E+09   -0.704175511231548690E+01    1
    0.174468511343002319E+01    0.132359414100646973E+04   -0.404776263236999512E+01   -0.134354246178368360E+09   -0.704275511231548812E+01    1
    0.178011876940727243E+01    0.598199284076690674E+03   -0.107042885422706604E+02   -0.133296848995745435E+09   -0.704375511231546003E+01    1
    0.174084985256195068E+01    0.943555152416229248E+03   -0.215400362014770508E+01   -0.130591868772691995E+09   -0.704475511231549234E+01    1
    0.169274068474769601E+01    0.175327782034873962E+04   -0.129850876331329346E+01   -0.130536568666791484E+09   -0.704575511231552998E+01    1
    0.177055777311325069E+01    0.633604061603546143E+03   -0.107066856026649475E+02   -0.129551442581441090E+09   -0.704675511231549656E+01    1
    0.177471019029617305E+01    0.465706777572631836E+03   -0.678984498977661133E+01   -0.129531156307334900E+09   -0.704775511231548979E+01    1
    0.174550678133964543E+01    0.152833151221275330E+04   -0.838425010442733765E+01   -0.128572851000192538E+09   -0.704875511231552210E+01    1
    0.174831741452217093E+01    0.135922396779060364E+04   -0.111870798468589783E+02   -0.127996337278630704E+09   -0.704975511231552154E+01    1
    0.173554483056068420E+01    0.185274604558944702E+04   -0.116539598107337952E+02   -0.127776949810087159E+09   -0.705075511231551921E+01    1
    0.175372650027275090E+01    0.111459279060363770E+04   -0.837436485290527344E+01   -0.127734590826868430E+09   -0.705175511231552399E+01    1
    0.177056496739387503E+01    0.437003827095031738E+03   -0.841798138618469238E+01   -0.127348817656795248E+09   -0.705275511231551899E+01    1
    0.175004677772521977E+01    0.120881435871124268E+04   -0.106115978360176086E+02   -0.127143504958857208E+09   -0.705375511231552732E+01    1
    0.167526435852050781E+01    0.180410439968109131E+04   -0.279109519720077515E+01   -0.126134785544757396E+09   -0.705475511231554453E+01    1
    0.173990821242332450E+01    0.152630779147148132E+04   -0.943033093214035034E+01   -0.126086149782663435E+09   -0.705575511231553776E+01    1
    0.173204364776611319E+01    0.161823641061782837E+04   -0.785565173625946045E+01   -0.123696092727770820E+09   -0.705675511231551056E+01    1
    0.174806622266769418E+01    0.889684784412384033E+03   -0.666673338413238525E+01   -0.123110226253803000E+09   -0.705775511231549935E+01    1
    0.173997762203216544E+01    0.119039689898490906E+04   -0.118701305985450745E+02   -0.122655310791007981E+09   -0.705875511231551123E+01    1
    0.175837775468826285E+01    0.463303685188293457E+03   -0.109212762713432312E+02   -0.122583075759670362E+09   -0.705975511231552222E+01    1
    0.173981813192367563E+01    0.117134411334991455E+04   -0.880198311805725098E+01   -0.122398438410438806E+09   -0.706075511231553765E+01    1
    0.167448453903198247E+01    0.157382439374923706E+04   -0.211210161447525024E+01   -0.121932254321082786E+09   -0.706175511231552999E+01    1
    0.173428491950035091E+01    0.130546009540557861E+04   -0.113447554111480713E+02   -0.121436565084041208E+09   -0.706275511231550190E+01    1
    0.173284586071968083E+01    0.131043306589126587E+04   -0.106849474906921387E+02   -0.120883464053580537E+09   -0.706375511231548359E+01    1
    0.166757954955101018E+01    0.182486760020256042E+04   -0.308764487504959106E+01   -0.120759449962165624E+09   -0.706475511231546882E+01    1
    0.170475330948829651E+01    0.121079248189926147E+04   -0.285001200437545776E+01   -0.120380999183450297E+09   -0.706575511231547804E+01    1
    0.174022830724716182E+01    0.664140641689300537E+03   -0.101286387443542480E+01   -0.119643001551423624E+09   -0.706675511231549347E+01    1
    0.165737795829772949E+01    0.184562320113182068E+04   -0.144213175773620605E+01   -0.119303672211497232E+09   -0.706775511231551956E+01    1
    0.173774222731590267E+01    0.941045969724655151E+03   -0.117661987543106079E+02   -0.119163462588718221E+09   -0.706875511231552345E+01    1
    0.172940567731857309E+01    0.127122818827629089E+04   -0.111719120144844055E+02   -0.119060100439005971E+09   -0.706975511231549092E+01    1
    0.170381055474281307E+01    0.137770171761512756E+04   -0.384706389904022217E+01   -0.118747248731857270E+09   -0.707075511231549747E+01    1
    0.165634289383888245E+01    0.175775924921035767E+04   -0.236893326044082642E+01   -0.118738640119680971E+09   -0.707175511231550757E+01    1
    0.174764601588249202E+01    0.441185730695724487E+03   -0.541151559352874756E+01   -0.118252553358954221E+09   -0.707275511231550791E+01    1
    0.171393594741821298E+01    0.148651095628738403E+04   -0.606492042541503906E+01   -0.116031057286380872E+09   -0.707375511231550114E+01    1
    0.172137716412544250E+01    0.119818820357322693E+04   -0.874029290676116943E+01   -0.115072088456996188E+09   -0.707475511231550946E+01    1
    0.171286247968673710E+01    0.150160212516784668E+04   -0.698463171720504761E+01   -0.114803359955305442E+09   -0.707575511231550625E+01    1
    0.172345560193061820E+01    0.101426591277122498E+04   -0.867270642518997192E+01   -0.114124119855080709E+09   -0.707675511231548171E+01    1
    0.171490231156349182E+01    0.905329406261444092E+03   -0.369365400075912476E+01   -0.113677089117947027E+09   -0.707775511231550514E+01    1
    0.172274742126464853E+01    0.860003614425659180E+03   -0.118602060079574585E+02   -0.112261380923036233E+09   -0.707875511231553034E+01    1
    0.168246107101440434E+01    0.124092739820480347E+04   -0.278941541910171509E+01   -0.112181872637640849E+09   -0.707975511231552090E+01    1
    0.171128885746002202E+01    0.128195040225982666E+04   -0.106946793198585510E+02   -0.111821703209009811E+09   -0.708075511231552213E+01    1
    0.170788342952728267E+01    0.946810311079025269E+03   -0.428652453422546387E+01   -0.110174392817362964E+09   -0.708175511231552246E+01    1
    0.172185573577880868E+01    0.548052513599395752E+03   -0.956631690263748169E+01   -0.108974087136651143E+09   -0.708275511231552013E+01    1
    0.169690870642662039E+01    0.146540617942810059E+04   -0.101942588686943054E+02   -0.107826699177971497E+09   -0.708375511231552402E+01    1
    0.170543484091758724E+01    0.875048172473907471E+03   -0.510210794210433960E+01   -0.106920852950234219E+09   -0.708475511231548261E+01    1
    0.170604594945907584E+01    0.651280611753463745E+03   -0.375887095928192139E+01   -0.105811736285268739E+09   -0.708575511231548649E+01    1
    0.169381101131439205E+01    0.113565440177917480E+04   -0.528631770610809326E+01   -0.105337107979991347E+09   -0.708675511231549748E+01    1
    0.168063960075378427E+01    0.187059728503227234E+04   -0.118495654463768005E+02   -0.105192036885954678E+09   -0.708775511231548361E+01    1
    0.171381719112396236E+01    0.423983597755432129E+03   -0.705060333013534546E+01   -0.104828396905752942E+09   -0.708875511231548483E+01    1
    0.171314163804054265E+01    0.327047252655029297E+03   -0.108786707520484924E+02   -0.103715730329459444E+09   -0.708975511231547539E+01    1
    0.167962561249732967E+01    0.174907777905464172E+04   -0.110963810086250305E+02   -0.103560822293976143E+09   -0.709075511231549882E+01    1
    0.160588707327842717E+01    0.191223018169403076E+04   -0.212543165683746338E+01   -0.102262152699911311E+09   -0.709175511231553379E+01    1
    0.166261833310127249E+01    0.175572488903999329E+04   -0.518814116716384888E+01   -0.101613382105344281E+09   -0.709275511231555900E+01    1
    0.160772364139556889E+01    0.185304374694824219E+04   -0.217923897504806519E+01   -0.101317255221340343E+09   -0.709375511231555222E+01    1
    0.166792832016944881E+01    0.195584971308708191E+04   -0.885593008995056152E+01   -0.101051943758330658E+09   -0.709475511231548772E+01    1
    0.168160515427589408E+01    0.125034157037734985E+04   -0.109572682380676270E+02   -0.100196203084730297E+09   -0.709575511231547384E+01    1
    0.168222183585166940E+01    0.118972175121307373E+04   -0.929570478200912476E+01   -0.999196442808870226E+08   -0.709675511231547862E+01    1
    0.164087701439857492E+01    0.135594053864479065E+04   -0.266640871763229370E+01   -0.992861306917611510E+08   -0.709775511231546563E+01    1
    0.169980364441871634E+01    0.342492765188217163E+03   -0.597934615612030029E+01   -0.991318894876065999E+08   -0.709875511231552725E+01    1
    0.166381227970123291E+01    0.955316281318664551E+03   -0.254034471511840820E+01   -0.984562639318564087E+08   -0.709975511231554801E+01    1
    0.169051998257637015E+01    0.568263781070709229E+03   -0.543017935752868652E+01   -0.979617964522302896E+08   -0.710075511231553769E+01    1
    0.167996161580085746E+01    0.103642926216125488E+04   -0.995799106359481812E+01   -0.978236694293970913E+08   -0.710175511231549716E+01    1
    0.165734735727310190E+01    0.192820776700973511E+04   -0.702005064487457275E+01   -0.972408354186103642E+08   -0.710275511231548595E+01    1
    0.166821376085281381E+01    0.138583095073699951E+04   -0.972555685043334961E+01   -0.964183330948384851E+08   -0.710375511231548451E+01    1
    0.169151542782783504E+01    0.345716816186904907E+03   -0.586080837249755859E+01   -0.962530163476538211E+08   -0.710475511231546175E+01    1
    0.165515381097793579E+01    0.191173529624938965E+04   -0.719292289018630981E+01   -0.962039614492885321E+08   -0.710575511231550738E+01    1
    0.164968706965446477E+01    0.107816652655601501E+04   -0.257644945383071899E+01   -0.960261745764474422E+08   -0.710675511231549617E+01    1
    0.167330964207649235E+01    0.100708156228065491E+04   -0.559994971752166748E+01   -0.959972439329892099E+08   -0.710775511231548851E+01    1
    0.168362522721290597E+01    0.608462989330291748E+03   -0.116400383710861206E+02   -0.955324082706191093E+08   -0.710875511231553237E+01    1
    0.168704392910003653E+01    0.452388745546340942E+03   -0.736978018283843994E+01   -0.954508590445519537E+08   -0.710975511231552026E+01    1
    0.164799296855926514E+01    0.197068543434143066E+04   -0.663883870840072632E+01   -0.945137004828875810E+08   -0.711075511231553037E+01    1
    0.165717489719390865E+01    0.933084130287170410E+03   -0.341513341665267944E+01   -0.931922590968896896E+08   -0.711175511231555468E+01    1
    0.167146304249763489E+01    0.696992665529251099E+03   -0.914687722921371460E+01   -0.920223183449137062E+08   -0.711275511231549729E+01    1
    0.163778428435325618E+01    0.154446048140525818E+04   -0.470219290256500244E+01   -0.916647127297304422E+08   -0.711375511231544433E+01    1
    0.164182372093200679E+01    0.188049063682556152E+04   -0.101013039350509644E+02   -0.909392760369404405E+08   -0.711475511231546065E+01    1
    0.165787507295608516E+01    0.102224568724632263E+04   -0.982126551866531372E+01   -0.899820867376492471E+08   -0.711575511231552138E+01    1
    0.166065287590026855E+01    0.802094519138336182E+03   -0.109056521058082581E+02   -0.891419093992300928E+08   -0.711675511231550573E+01    1
    0.164569809436798087E+01    0.139866473674774170E+04   -0.947123175859451294E+01   -0.886303299816812128E+08   -0.711775511231547409E+01    1
    0.166180112361907950E+01    0.612665867805480957E+03   -0.117702283859252930E+02   -0.881366759486628473E+08   -0.711875511231553126E+01    1
