4.987865375500803111e+00 1.058114887761903676e-02 0.000000000000000000e+00 4.987865375500730170e-02
4.938480569802775832e+00 1.056883182397215688e-02 0.000000000000000000e+00 4.914032646189870485e-02
4.889584722577005493e+00 1.056711393028139656e-02 0.000000000000000000e+00 4.865378857613773811e-02
4.841172992650499829e+00 1.055893550939026801e-02 0.000000000000000000e+00 4.817206789716636794e-02
4.793240586782673063e+00 1.055941336081584955e-02 0.000000000000000000e+00 4.769511672986750939e-02
4.745782759190765532e+00 1.055448544973026578e-02 0.000000000000000000e+00 4.722288785135395073e-02
4.698794811079965328e+00 1.055030675043601429e-02 0.000000000000000000e+00 4.675533450629100474e-02
4.652272090178183106e+00 1.055360606864875692e-02 0.000000000000000000e+00 4.629241040226825254e-02
4.606209990275428545e+00 1.052752393271143456e-02 0.000000000000000000e+00 4.583406970521622381e-02
4.560603950767751158e+00 1.051881340849728300e-02 0.000000000000000000e+00 4.538026703486638946e-02
4.515449456205694823e+00 1.051857708855374537e-02 0.000000000000000000e+00 4.493095746026506271e-02
4.470742035847222517e+00 1.052094146815038198e-02 0.000000000000000000e+00 4.448609649531164861e-02
4.426477263215071289e+00 1.052067070437415208e-02 0.000000000000000000e+00 4.404564009436801736e-02
4.382650755658486830e+00 1.052707967223721550e-02 0.000000000000000000e+00 4.360954464788861784e-02
4.339258173919294137e+00 1.051603318429113892e-02 0.000000000000000000e+00 4.317776697810732367e-02
4.296295221702271405e+00 1.052767785168630052e-02 0.000000000000000000e+00 4.275026433475997284e-02
4.253757645249773844e+00 1.051625692430501607e-02 0.000000000000000000e+00 4.232699439085204490e-02
4.211641232920568356e+00 1.051171388268390058e-02 0.000000000000000000e+00 4.190791523846706251e-02
4.169941814772839095e+00 1.050758963047654891e-02 0.000000000000000000e+00 4.149298538462062313e-02
4.128655262151326610e+00 1.048398995194989823e-02 0.000000000000000000e+00 4.108216374715006197e-02
4.087777487278540178e+00 1.047760880863757293e-02 0.000000000000000000e+00 4.067540965064287556e-02
4.047304442850039763e+00 1.045289277722664945e-02 0.000000000000000000e+00 4.027268282241889402e-02
4.007232121633703237e+00 1.043929275396429136e-02 0.000000000000000000e+00 3.987394338853324227e-02
3.967556556072973084e+00 1.043087046328887435e-02 0.000000000000000000e+00 3.947915186983488867e-02
3.928273817894032849e+00 1.041989823388555364e-02 0.000000000000000000e+00 3.908826917805429541e-02
3.889380017716864479e+00 1.041877343867913044e-02 0.000000000000000000e+00 3.870125661193479782e-02
3.850871304670162587e+00 1.042725196542363189e-02 0.000000000000000000e+00 3.831807585340114841e-02
3.812743866010062543e+00 1.043195586000327836e-02 0.000000000000000000e+00 3.793868896376336591e-02
3.774993926742635786e+00 1.044295337318626102e-02 0.000000000000000000e+00 3.756305837996436192e-02
3.737617749250134125e+00 1.044980579110805531e-02 0.000000000000000000e+00 3.719114691085539937e-02
3.700611632920924876e+00 1.045975732081071141e-02 0.000000000000000000e+00 3.682291773351976244e-02
3.663971913783094614e+00 1.047840736292696487e-02 0.000000000000000000e+00 3.645833438962348128e-02
3.627694964141677580e+00 1.048877238663602045e-02 0.000000000000000000e+00 3.609736078180676017e-02
3.591777192219482551e+00 1.048698551318298297e-02 0.000000000000000000e+00 3.573996117010459772e-02
3.556215041801467525e+00 1.049392278810089979e-02 0.000000000000000000e+00 3.538610016842033690e-02
3.521004991882641377e+00 1.050676139303088723e-02 0.000000000000000000e+00 3.503574274101079605e-02
3.486143556319446724e+00 1.051973876897136645e-02 0.000000000000000000e+00 3.468885419901995837e-02
3.451627283484601350e+00 1.051851368169711906e-02 0.000000000000000000e+00 3.434540019704955538e-02
3.417452755925348029e+00 1.053691911080476863e-02 0.000000000000000000e+00 3.400534672975175782e-02
3.383616590025097182e+00 1.052568554906578233e-02 0.000000000000000000e+00 3.366866012846781581e-02
3.350115435668413078e+00 1.055074949615974859e-02 0.000000000000000000e+00 3.333530705788893128e-02
3.316945975909319166e+00 1.055564719677578450e-02 0.000000000000000000e+00 3.300525451276118544e-02
3.284104926642890554e+00 1.055347920234123160e-02 0.000000000000000000e+00 3.267846981461434985e-02
3.251589036280090106e+00 1.056011358387393476e-02 0.000000000000000000e+00 3.235492060852984686e-02
3.219395085425831304e+00 1.056697148377461204e-02 0.000000000000000000e+00 3.203457485993013720e-02
3.187519886560229221e+00 1.060606743848757985e-02 0.000000000000000000e+00 3.171740085141595833e-02
3.155960283722999193e+00 1.059384237992880458e-02 0.000000000000000000e+00 3.140336717962016050e-02
3.124713152200989441e+00 1.060391995426998579e-02 0.000000000000000000e+00 3.109244275209923150e-02
3.093775398218800987e+00 1.061374027592947369e-02 0.000000000000000000e+00 3.078459678425634824e-02
3.063143958632476682e+00 1.062914571143942603e-02 0.000000000000000000e+00 3.047979879629313452e-02
3.032815800626214475e+00 1.065442548660788108e-02 0.000000000000000000e+00 3.017801861019140178e-02
3.002787921412093386e+00 1.064568196227455577e-02 0.000000000000000000e+00 2.987922634672438016e-02
2.973057347932765992e+00 1.064612191038254510e-02 0.000000000000000000e+00 2.958339242249929599e-02
2.943621136567094787e+00 1.065328111911286943e-02 0.000000000000000000e+00 2.929048754702926957e-02
2.914476372838707974e+00 1.065697390381340273e-02 0.000000000000000000e+00 2.900048271983031445e-02
2.885620171127433409e+00 1.063664038967283842e-02 0.000000000000000000e+00 2.871334922755548053e-02
2.857049674383597360e+00 1.064748752321768854e-02 0.000000000000000000e+00 2.842905864114383951e-02
2.828762053845145896e+00 1.066433960149565027e-02 0.000000000000000000e+00 2.814758281301351153e-02
2.800754508757570260e+00 1.064161247118008968e-02 0.000000000000000000e+00 2.786889387427101197e-02
2.773024266096604240e+00 1.065376860969507317e-02 0.000000000000000000e+00 2.759296423195108788e-02
2.745568580293667793e+00 1.064967276680111111e-02 0.000000000000000000e+00 2.731976656628830324e-02
2.718384732964027606e+00 1.064412346909283762e-02 0.000000000000000000e+00 2.704927382800864644e-02
2.691470032637650611e+00 1.063620355580238361e-02 0.000000000000000000e+00 2.678145923565203659e-02
2.664821814492723817e+00 1.060600032554860454e-02 0.000000000000000000e+00 2.651629627292224900e-02
2.638437440091805364e+00 1.061929781613228999e-02 0.000000000000000000e+00 2.625375868606199051e-02
2.612314297120599704e+00 1.061271176100274730e-02 0.000000000000000000e+00 2.599382048124962777e-02
2.586449799129306282e+00 1.062707110255306162e-02 0.000000000000000000e+00 2.573645592202945462e-02
2.560841385276540816e+00 1.061806553524385910e-02 0.000000000000000000e+00 2.548163952676178040e-02
2.535486520075783012e+00 1.061678098473733782e-02 0.000000000000000000e+00 2.522934606610072877e-02
2.510382693144339594e+00 1.061088696879416114e-02 0.000000000000000000e+00 2.497955056049569120e-02
2.485527418954791568e+00 1.058828560327100890e-02 0.000000000000000000e+00 2.473222827771854801e-02
2.460918236588902630e+00 1.055637698219639292e-02 0.000000000000000000e+00 2.448735473041411745e-02
2.436552709493962521e+00 1.053912370716811667e-02 0.000000000000000000e+00 2.424490567367770799e-02
2.412428425241547103e+00 1.051387884251766755e-02 0.000000000000000000e+00 2.400485710265134326e-02
2.388542995288660542e+00 1.049341935459020998e-02 0.000000000000000000e+00 2.376718525014889435e-02
2.364894054741248475e+00 1.048188324666457852e-02 0.000000000000000000e+00 2.353186658430688263e-02
2.341479262120047977e+00 1.046528274031249470e-02 0.000000000000000000e+00 2.329887780624376875e-02
2.318296299128760118e+00 1.045609954868139888e-02 0.000000000000000000e+00 2.306819584776700904e-02
2.295342870424514903e+00 1.045481562572335779e-02 0.000000000000000000e+00 2.283979786907526510e-02
2.272616703390609061e+00 1.045013541813095276e-02 0.000000000000000000e+00 2.261366125651024031e-02
2.250115547911494041e+00 1.044529173765693791e-02 0.000000000000000000e+00 2.238976362030764555e-02
2.227837176149993770e+00 1.044533955412009843e-02 0.000000000000000000e+00 2.216808279238422288e-02
2.205779382326726434e+00 1.044006088061268100e-02 0.000000000000000000e+00 2.194859682414218929e-02
2.183939982501709398e+00 1.043915617121084910e-02 0.000000000000000000e+00 2.173128398429862579e-02
2.162316814358128170e+00 1.044696747674403285e-02 0.000000000000000000e+00 2.151612275673187719e-02
2.140907736988245880e+00 1.045717836852369173e-02 0.000000000000000000e+00 2.130309183834863326e-02
2.119710630681431063e+00 1.046771913937049811e-02 0.000000000000000000e+00 2.109217013697865101e-02
2.098723396714288647e+00 1.048199570510057604e-02 0.000000000000000000e+00 2.088333676928558202e-02
2.077943957142859954e+00 1.049887257936144708e-02 0.000000000000000000e+00 2.067657105869886297e-02
2.057370254596890824e+00 1.052145507457525470e-02 0.000000000000000000e+00 2.047185253336526387e-02
2.037000252076129669e+00 1.053503695491119288e-02 0.000000000000000000e+00 2.026916092412373721e-02
2.016831932748643474e+00 1.054659043603912300e-02 0.000000000000000000e+00 2.006847616249881824e-02
1.996863299751131970e+00 1.054864236709331105e-02 0.000000000000000000e+00 1.986977837871166733e-02
1.977092375991219786e+00 1.055518435563708793e-02 0.000000000000000000e+00 1.967304789971469070e-02
1.957517203951702589e+00 1.055744522566719190e-02 0.000000000000000000e+00 1.947826524724224212e-02
1.938135845496735454e+00 1.054665388948039170e-02 0.000000000000000000e+00 1.928541113588322017e-02
1.918946381679936142e+00 1.053985164916658446e-02 0.000000000000000000e+00 1.909446647117168591e-02
1.899946912554391965e+00 1.053472482564806259e-02 0.000000000000000000e+00 1.890541234769493525e-02
1.881135556984546486e+00 1.056807466871170775e-02 0.000000000000000000e+00 1.871823004722224237e-02
1.862510452459947174e+00 1.058519518451028762e-02 0.000000000000000000e+00 1.853290103685406934e-02
1.844069754910838910e+00 1.056077072647648024e-02 0.000000000000000000e+00 1.834940696718195124e-02
1.825811638525582925e+00 1.054407393437352056e-02 0.000000000000000000e+00 1.816772967047739634e-02
1.807734295569884075e+00 1.054010813638315419e-02 0.000000000000000000e+00 1.798785115888855077e-02
1.789835936207805789e+00 1.052713089099141346e-02 0.000000000000000000e+00 1.780975362266199596e-02
1.772114788324560264e+00 1.050058290534990404e-02 0.000000000000000000e+00 1.763341942837787918e-02
1.754569097351049933e+00 1.047340747448206183e-02 0.000000000000000000e+00 1.745883111720605840e-02
1.737197126090148203e+00 1.045295639761045781e-02 0.000000000000000000e+00 1.728597140317429670e-02
1.719997154544701257e+00 1.044041889715737262e-02 0.000000000000000000e+00 1.711482317145959775e-02
1.702967479747228952e+00 1.039754196244500016e-02 0.000000000000000000e+00 1.694536947669287100e-02
1.686106415591315688e+00 1.038052031903256497e-02 0.000000000000000000e+00 1.677759354127991015e-02
1.669412292664669062e+00 1.039228218083030307e-02 0.000000000000000000e+00 1.661147875374248406e-02
1.652883458083830748e+00 1.038906108836661762e-02 0.000000000000000000e+00 1.644700866707182740e-02
1.636518275330525629e+00 1.039323076815262294e-02 0.000000000000000000e+00 1.628416699710077617e-02
1.620315124089629188e+00 1.040592782157284159e-02 0.000000000000000000e+00 1.612293762089185567e-02
1.604272400088741612e+00 1.042114091032603218e-02 0.000000000000000000e+00 1.596330457514050574e-02
1.588388514939348184e+00 1.043863250544382719e-02 0.000000000000000000e+00 1.580525205459447011e-02
1.572661895979552638e+00 1.044935205248669931e-02 0.000000000000000000e+00 1.564876441048973152e-02
1.557090986118368825e+00 1.047737463848437064e-02 0.000000000000000000e+00 1.549382614899951806e-02
1.541674243681553369e+00 1.049148064777151793e-02 0.000000000000000000e+00 1.534042192970245209e-02
1.526410142258963765e+00 1.050376850379452706e-02 0.000000000000000000e+00 1.518853656406194200e-02
1.511297170553429492e+00 1.050866714110609314e-02 0.000000000000000000e+00 1.503815501392286383e-02
1.496333832231118155e+00 1.053633849128839464e-02 0.000000000000000000e+00 1.488926239002268462e-02
1.481518645773384435e+00 1.053751505166552679e-02 0.000000000000000000e+00 1.474184395051722322e-02
1.466850144330083650e+00 1.054155996885095328e-02 0.000000000000000000e+00 1.459588509952209137e-02
1.452326875574340370e+00 1.055760535168974792e-02 0.000000000000000000e+00 1.445137138566526293e-02
1.437947401558752780e+00 1.056367950933520018e-02 0.000000000000000000e+00 1.430828850065913975e-02
1.423710298573022559e+00 1.057048471442687161e-02 0.000000000000000000e+00 1.416662227787993111e-02
1.409614157002992751e+00 1.055570800517574223e-02 0.000000000000000000e+00 1.402635869097018824e-02
1.395657581191081853e+00 1.054903094966165578e-02 0.000000000000000000e+00 1.388748385244609716e-02
1.381839189298100790e+00 1.054680850599643005e-02 0.000000000000000000e+00 1.374998401232276936e-02
1.368157613166436359e+00 1.056320962223838977e-02 0.000000000000000000e+00 1.361384555675523161e-02
1.354611498184590479e+00 1.054125755040250662e-02 0.000000000000000000e+00 1.347905500668824391e-02
1.341199503153059913e+00 1.053770586194190118e-02 0.000000000000000000e+00 1.334559901652293025e-02
1.327920300151544497e+00 1.041791379148359654e-02 0.000000000000000000e+00 1.321346437279486211e-02
1.314772574407469863e+00 1.037661863211510049e-02 0.000000000000000000e+00 1.308263799286637878e-02
1.301755024165811792e+00 1.036081506027570695e-02 0.000000000000000000e+00 1.295310692363022681e-02
1.288866360560209756e+00 1.034979558589298361e-02 0.000000000000000000e+00 1.282485834022778146e-02
1.276105307485356111e+00 1.035050632488674835e-02 0.000000000000000000e+00 1.269787954477994731e-02
1.263470601470649601e+00 1.034607012123531927e-02 0.000000000000000000e+00 1.257215796512871527e-02
1.250960991555098767e+00 1.034392141747408206e-02 0.000000000000000000e+00 1.244768115359281418e-02
1.238575239163464126e+00 1.036028541566255678e-02 0.000000000000000000e+00 1.232443678573533902e-02
1.226312117983627825e+00 1.037240778097529501e-02 0.000000000000000000e+00 1.220241265914423848e-02
1.214170413845175878e+00 1.038177601083287334e-02 0.000000000000000000e+00 1.208159669222162724e-02
1.202148924599184543e+00 1.039863991003600260e-02 0.000000000000000000e+00 1.196197692299178460e-02
1.190246459999192430e+00 1.041197260533251873e-02 0.000000000000000000e+00 1.184354150791271619e-02
1.178461841583358982e+00 1.043462905638171262e-02 0.000000000000000000e+00 1.172627872070559733e-02
1.166793902557781148e+00 1.043556517678948838e-02 0.000000000000000000e+00 1.161017695119394635e-02
1.155241487680971346e+00 1.043261997109160011e-02 0.000000000000000000e+00 1.149522470415230251e-02
1.143803453149476512e+00 1.042189857572435423e-02 0.000000000000000000e+00 1.138141059817045046e-02
1.132478666484630248e+00 1.043563783264067277e-02 0.000000000000000000e+00 1.126872336452526546e-02
1.121266006420425843e+00 1.041309148707477567e-02 0.000000000000000000e+00 1.115715184606481600e-02
1.110164362792501080e+00 1.041124926978159206e-02 0.000000000000000000e+00 1.104668499610342303e-02
1.099172636428218830e+00 1.038201239175638724e-02 0.000000000000000000e+00 1.093731187733032809e-02
1.088289739037840320e+00 1.033353843601848322e-02 0.000000000000000000e+00 1.082902166072308159e-02
1.077514593106772667e+00 1.029317770657676642e-02 0.000000000000000000e+00 1.072180362447837723e-02
1.066846131788883767e+00 1.029081085979512145e-02 0.000000000000000000e+00 1.061564715294860753e-02
1.056283298800875015e+00 1.029489718317720334e-02 0.000000000000000000e+00 1.051054173559298061e-02
1.045825048317698069e+00 1.029940816373917101e-02 0.000000000000000000e+00 1.040647696593344218e-02
1.035470344869008130e+00 1.030807424072974210e-02 0.000000000000000000e+00 1.030344254052827264e-02
1.025218163236641722e+00 1.032693725353914932e-02 0.000000000000000000e+00 1.020142825794877021e-02
1.015067488353110559e+00 1.033433728946144339e-02 0.000000000000000000e+00 1.010042401777108169e-02
1.005017315201099493e+00 1.034941509480093169e-02 0.000000000000000000e+00 1.000041981957539884e-02
9.950666487139596672e-01 1.036636817952167090e-02 0.000000000000000000e+00 9.901405761955880611e-03
9.852145036771877695e-01 1.038100889014718919e-02 0.000000000000000000e+00 9.803372041540373005e-03
9.754599046308790600e-01 1.038583975463108072e-02 0.000000000000000000e+00 9.706308952020108877e-03
9.658018857731476281e-01 1.038596780979304801e-02 0.000000000000000000e+00 9.610206883187998039e-03
9.562394908645026614e-01 1.038569873530888373e-02 0.000000000000000000e+00 9.515056319988465447e-03
9.467717731331708464e-01 1.038656492399469590e-02 0.000000000000000000e+00 9.420847841572588949e-03
9.373977951813573517e-01 1.039925985373167661e-02 0.000000000000000000e+00 9.327572120368990069e-03
9.281166288924329599e-01 1.038735662126243249e-02 0.000000000000000000e+00 9.235219921157281769e-03
9.189273553390426841e-01 1.032174279440735941e-02 0.000000000000000000e+00 9.143782100155983805e-03
9.098290646921213254e-01 1.029972678613151962e-02 0.000000000000000000e+00 9.053249604114566723e-03
9.008208561308131967e-01 1.030579871689265431e-02 0.000000000000000000e+00 8.963613469420496013e-03
8.919018377532803576e-01 1.029753605208355918e-02 0.000000000000000000e+00 8.874864821208455073e-03
8.830711264883962519e-01 1.027215943306816759e-02 0.000000000000000000e+00 8.786994872483598618e-03
8.743278480083132020e-01 1.027651418158359586e-02 0.000000000000000000e+00 8.699994923251103129e-03
8.656711366418943232e-01 1.028144868526422936e-02 0.000000000000000000e+00 8.613856359654437772e-03
8.571001352890043057e-01 1.028719561878382698e-02 0.000000000000000000e+00 8.528570653123235257e-03
8.486139953356478527e-01 1.029868007614823285e-02 0.000000000000000000e+00 8.444129359527893439e-03
8.402118765699484459e-01 1.030298839925724956e-02 0.000000000000000000e+00 8.360524118344501987e-03
8.318929470989588904e-01 1.030474014237895905e-02 0.000000000000000000e+00 8.277746651826189267e-03
8.236563832662959772e-01 1.030472451954036160e-02 0.000000000000000000e+00 8.195788764184433473e-03
8.155013695705900512e-01 1.030780331478836284e-02 0.000000000000000000e+00 8.114642340776648255e-03
8.074270985847427085e-01 1.029573938976171416e-02 0.000000000000000000e+00 8.034299347303503619e-03
7.994327708759828566e-01 1.028236003493217948e-02 0.000000000000000000e+00 7.954751829013560413e-03
7.915175949267156952e-01 1.028166790679696865e-02 0.000000000000000000e+00 7.875991909914304215e-03
7.836807870561541822e-01 1.028280782077347841e-02 0.000000000000000000e+00 7.798011791994506961e-03
7.759215713427267680e-01 1.028333761282268152e-02 0.000000000000000000e+00 7.720803754449946134e-03
7.682391795472542917e-01 1.028584651429324988e-02 0.000000000000000000e+00 7.644360152920689350e-03
7.606328510368853824e-01 1.029116824974838154e-02 0.000000000000000000e+00 7.568673418733327246e-03
7.531018327097875886e-01 1.030027330029177970e-02 0.000000000000000000e+00 7.493736058151818404e-03
7.456453789205816918e-01 1.030308971717294395e-02 0.000000000000000000e+00 7.382627514065398001e-03
